,timestamp,metricType,host,value,value_norm
0,2025-08-23 18:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
1,2025-08-23 18:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
2,2025-08-23 18:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.55,-2.294215705350537
3,2025-08-23 18:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
4,2025-08-23 18:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.562,-2.2336603351951227
5,2025-08-23 18:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
6,2025-08-23 18:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
7,2025-08-23 18:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
8,2025-08-23 18:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
9,2025-08-23 18:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.569,-2.198336369271107
10,2025-08-23 18:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.566,-2.2134752118099605
11,2025-08-23 18:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
12,2025-08-23 18:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
13,2025-08-23 18:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.555,-2.2689843011190667
14,2025-08-23 18:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.553,-2.2790768628116833
15,2025-08-23 18:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.552,-2.28412314365792
16,2025-08-23 18:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
17,2025-08-23 18:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
18,2025-08-23 18:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
19,2025-08-23 18:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.572,-2.1831975267322536
20,2025-08-23 18:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.569,-2.198336369271107
21,2025-08-23 18:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
22,2025-08-23 18:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
23,2025-08-23 18:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
24,2025-08-23 18:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
25,2025-08-23 18:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
26,2025-08-23 18:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.58,-2.142827279962001
27,2025-08-23 18:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.582,-2.132734718269456
28,2025-08-23 18:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
29,2025-08-23 19:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
30,2025-08-23 19:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
31,2025-08-23 19:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.553,-2.2790768628116833
32,2025-08-23 19:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.554,-2.2740305819653748
33,2025-08-23 19:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
34,2025-08-23 19:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.553,-2.2790768628116833
35,2025-08-23 19:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.553,-2.2790768628116833
36,2025-08-23 19:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
37,2025-08-23 19:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.582,-2.132734718269456
38,2025-08-23 19:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.584,-2.122642156576839
39,2025-08-23 19:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.574,-2.1731049650397085
40,2025-08-23 19:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.572,-2.1831975267322536
41,2025-08-23 19:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.566,-2.2134752118099605
42,2025-08-23 19:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
43,2025-08-23 19:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
44,2025-08-23 19:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.567,-2.208428930963724
45,2025-08-23 19:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
46,2025-08-23 19:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
47,2025-08-23 19:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
48,2025-08-23 19:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.569,-2.198336369271107
49,2025-08-23 19:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
50,2025-08-23 19:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
51,2025-08-23 19:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
52,2025-08-23 19:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.562,-2.2336603351951227
53,2025-08-23 19:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.557,-2.2588917394265215
54,2025-08-23 19:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
55,2025-08-23 19:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.567,-2.208428930963724
56,2025-08-23 19:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
57,2025-08-23 19:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.566,-2.2134752118099605
58,2025-08-23 19:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
59,2025-08-23 19:30:00,,HOST-F52B15BB4B4D209D,90.566,-2.2134752118099605
60,2025-08-23 19:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.562,-2.2336603351951227
61,2025-08-23 19:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
62,2025-08-23 19:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
63,2025-08-23 19:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
64,2025-08-23 19:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
65,2025-08-23 19:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
66,2025-08-23 19:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.557,-2.2588917394265215
67,2025-08-23 19:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.549,-2.2992619861967736
68,2025-08-23 19:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.557,-2.2588917394265215
69,2025-08-23 19:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
70,2025-08-23 19:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.556,-2.2639380202728296
71,2025-08-23 19:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.554,-2.2740305819653748
72,2025-08-23 19:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
73,2025-08-23 19:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
74,2025-08-23 19:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.563,-2.228614054348814
75,2025-08-23 19:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
76,2025-08-23 19:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.586,-2.112549594884294
77,2025-08-23 19:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.593,-2.0772256289602784
78,2025-08-23 19:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
79,2025-08-23 19:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.563,-2.228614054348814
80,2025-08-23 19:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.559,-2.2487991777339764
81,2025-08-23 19:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
82,2025-08-23 19:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.554,-2.2740305819653748
83,2025-08-23 19:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.551,-2.2891694245042284
84,2025-08-23 19:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.55,-2.294215705350537
85,2025-08-23 19:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.55,-2.294215705350537
86,2025-08-23 19:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
87,2025-08-23 19:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.563,-2.228614054348814
88,2025-08-23 19:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
89,2025-08-23 20:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
90,2025-08-23 20:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.567,-2.208428930963724
91,2025-08-23 20:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.562,-2.2336603351951227
92,2025-08-23 20:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
93,2025-08-23 20:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.562,-2.2336603351951227
94,2025-08-23 20:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
95,2025-08-23 20:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.554,-2.2740305819653748
96,2025-08-23 20:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.553,-2.2790768628116833
97,2025-08-23 20:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
98,2025-08-23 20:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
99,2025-08-23 20:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
100,2025-08-23 20:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
101,2025-08-23 20:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.573,-2.1781512458860166
102,2025-08-23 20:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.557,-2.2588917394265215
103,2025-08-23 20:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
104,2025-08-23 20:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
105,2025-08-23 20:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
106,2025-08-23 20:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
107,2025-08-23 20:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.569,-2.198336369271107
108,2025-08-23 20:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.572,-2.1831975267322536
109,2025-08-23 20:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.569,-2.198336369271107
110,2025-08-23 20:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
111,2025-08-23 20:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
112,2025-08-23 20:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
113,2025-08-23 20:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
114,2025-08-23 20:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
115,2025-08-23 20:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
116,2025-08-23 20:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
117,2025-08-23 20:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.565,-2.218521492656269
118,2025-08-23 20:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
119,2025-08-23 20:30:00,,HOST-F52B15BB4B4D209D,90.56899999999999,-2.198336369271179
120,2025-08-23 20:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.57,-2.1932900884248703
121,2025-08-23 20:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
122,2025-08-23 20:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
123,2025-08-23 20:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.561,-2.2387066160413593
124,2025-08-23 20:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
125,2025-08-23 20:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
126,2025-08-23 20:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
127,2025-08-23 20:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.568,-2.2033826501174154
128,2025-08-23 20:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
129,2025-08-23 20:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.571,-2.1882438075785617
130,2025-08-23 20:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.564,-2.2235677735025776
131,2025-08-23 20:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.563,-2.228614054348814
132,2025-08-23 20:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
133,2025-08-23 20:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.558,-2.253845458580213
134,2025-08-23 20:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.555,-2.2689843011190667
135,2025-08-23 20:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.555,-2.2689843011190667
136,2025-08-23 20:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.566,-2.2134752118099605
137,2025-08-23 20:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.56,-2.243752896887668
138,2025-08-23 20:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.555,-2.2689843011190667
139,2025-08-23 20:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.557,-2.2588917394265215
140,2025-08-23 20:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
141,2025-08-23 20:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.597,-2.057040505575188
142,2025-08-23 20:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
143,2025-08-23 20:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.603,-2.026762820497481
144,2025-08-23 20:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.639,-1.8450967100312379
145,2025-08-23 20:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.655,-1.7643562164906617
146,2025-08-23 20:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.645,-1.8148190249535308
147,2025-08-23 20:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.636,-1.8602355525700915
148,2025-08-23 20:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.614,-1.9712537311883034
149,2025-08-23 21:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.612,-1.9813462928809202
150,2025-08-23 21:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.617,-1.9561148886494497
151,2025-08-23 21:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.607,-2.006577697112319
152,2025-08-23 21:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.609,-1.9964851354197737
153,2025-08-23 21:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.611,-1.9863925737271568
154,2025-08-23 21:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.612,-1.9813462928809202
155,2025-08-23 21:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.61,-1.9914388545734654
156,2025-08-23 21:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.615,-1.9662074503420666
157,2025-08-23 21:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.626,-1.910698361032889
158,2025-08-23 21:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.622,-1.930883484418051
159,2025-08-23 21:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.622,-1.930883484418051
160,2025-08-23 21:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.622,-1.930883484418051
161,2025-08-23 21:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.619,-1.9460223269569046
162,2025-08-23 21:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.623,-1.9258372035717426
163,2025-08-23 21:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.617,-1.9561148886494497
164,2025-08-23 21:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.616,-1.9611611694957582
165,2025-08-23 21:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.612,-1.9813462928809202
166,2025-08-23 21:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.587,-2.1075033140379857
167,2025-08-23 21:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.59,-2.092364471499132
168,2025-08-23 21:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.586,-2.112549594884294
169,2025-08-23 21:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.586,-2.112549594884294
170,2025-08-23 21:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.583,-2.1276884374231475
171,2025-08-23 21:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.581,-2.1377809991156926
172,2025-08-23 21:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.582,-2.132734718269456
173,2025-08-23 21:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.581,-2.1377809991156926
174,2025-08-23 21:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
175,2025-08-23 21:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.58,-2.142827279962001
176,2025-08-23 21:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.58,-2.142827279962001
177,2025-08-23 21:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.575,-2.1680586841934
178,2025-08-23 21:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.574,-2.1731049650397085
179,2025-08-23 21:30:00,,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
180,2025-08-23 21:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.58,-2.142827279962001
181,2025-08-23 21:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.602,-2.031809101343718
182,2025-08-23 21:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.604,-2.0217165396511727
183,2025-08-23 21:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.605,-2.016670258804864
184,2025-08-23 21:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.604,-2.0217165396511727
185,2025-08-23 21:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.603,-2.026762820497481
186,2025-08-23 21:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.603,-2.026762820497481
187,2025-08-23 21:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
188,2025-08-23 21:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
189,2025-08-23 21:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.606,-2.011623977958627
190,2025-08-23 21:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.665,-1.7138934080277923
191,2025-08-23 21:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.667,-1.7038008463352472
192,2025-08-23 21:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.646,-1.8097727441072224
193,2025-08-23 21:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.645,-1.8148190249535308
194,2025-08-23 21:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.643,-1.824911586646076
195,2025-08-23 21:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.647,-1.804726463260914
196,2025-08-23 21:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.656,-1.7593099356443531
197,2025-08-23 21:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.653,-1.7744487781832068
198,2025-08-23 21:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.65,-1.7895876207220602
199,2025-08-23 21:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.655,-1.7643562164906617
200,2025-08-23 21:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.655,-1.7643562164906617
201,2025-08-23 21:52:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.65,-1.7895876207220602
202,2025-08-23 21:53:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.647,-1.804726463260914
203,2025-08-23 21:54:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.65,-1.7895876207220602
204,2025-08-23 21:55:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.663,-1.7239859697204092
205,2025-08-23 21:56:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.667,-1.7038008463352472
206,2025-08-23 21:57:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.674,-1.6684768804112318
207,2025-08-23 21:58:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.666,-1.7088471271815557
208,2025-08-23 21:59:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.643,-1.824911586646076
209,2025-08-23 22:00:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.639,-1.8450967100312379
210,2025-08-23 22:01:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.638,-1.8501429908774747
211,2025-08-23 22:02:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.631,-1.8854669568014903
212,2025-08-23 22:03:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.631,-1.8854669568014903
213,2025-08-23 22:04:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.636,-1.8602355525700915
214,2025-08-23 22:05:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.634,-1.8703281142626367
215,2025-08-23 22:06:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.638,-1.8501429908774747
216,2025-08-23 22:07:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.633,-1.8753743951089452
217,2025-08-23 22:08:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.638,-1.8501429908774747
218,2025-08-23 22:09:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.634,-1.8703281142626367
219,2025-08-23 22:10:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.624,-1.9207909227255058
220,2025-08-23 22:11:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.608,-2.0015314162660105
221,2025-08-23 22:12:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.6,-2.0419016630363345
222,2025-08-23 22:13:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
223,2025-08-23 22:14:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
224,2025-08-23 22:15:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.595,-2.0671330672677333
225,2025-08-23 22:16:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.6,-2.0419016630363345
226,2025-08-23 22:17:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.597,-2.057040505575188
227,2025-08-23 22:18:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.59,-2.092364471499132
228,2025-08-23 22:19:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.597,-2.057040505575188
229,2025-08-23 22:20:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.601,-2.036855382190026
230,2025-08-23 22:21:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.587,-2.1075033140379857
231,2025-08-23 22:22:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.586,-2.112549594884294
232,2025-08-23 22:23:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.579,-2.1478735608083097
233,2025-08-23 22:24:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.582,-2.132734718269456
234,2025-08-23 22:25:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.586,-2.112549594884294
235,2025-08-23 22:26:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.584,-2.122642156576839
236,2025-08-23 22:27:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.587,-2.1075033140379857
237,2025-08-23 22:28:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.587,-2.1075033140379857
238,2025-08-23 22:29:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.585,-2.1175958757306024
239,2025-08-23 22:30:00,,HOST-F52B15BB4B4D209D,90.58349999999999,-2.125165297000065
240,2025-08-23 22:31:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.582,-2.132734718269456
241,2025-08-23 22:32:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
242,2025-08-23 22:33:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
243,2025-08-23 22:34:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.579,-2.1478735608083097
244,2025-08-23 22:35:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
245,2025-08-23 22:36:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.576,-2.1630124033471634
246,2025-08-23 22:37:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
247,2025-08-23 22:38:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.575,-2.1680586841934
248,2025-08-23 22:39:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
249,2025-08-23 22:40:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
250,2025-08-23 22:41:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
251,2025-08-23 22:42:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.578,-2.1529198416545463
252,2025-08-23 22:43:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.579,-2.1478735608083097
253,2025-08-23 22:44:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.577,-2.157966122500855
254,2025-08-23 22:45:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.572,-2.1831975267322536
255,2025-08-23 22:46:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.574,-2.1731049650397085
256,2025-08-23 22:47:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.664,-1.7189396888741009
257,2025-08-23 22:48:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.65,-1.7895876207220602
258,2025-08-23 22:49:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.646,-1.8097727441072224
259,2025-08-23 22:50:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.651,-1.7845413398758236
260,2025-08-23 22:51:00,Memory Usage %,HOST-F52B15BB4B4D209D,90.65,-1.7895876207220602
